User_ID,Name,Age,Country,Subscription_Type,Signup_Date,Tenure_Days,Watch_Time_Hours,Favorite_Genre,Last_Login,Days_Since_Login,Support_Tickets,Num_Devices,Churn
265,Lucas Smith,38,Australia,Standard,2024-05-02,789,10.76,Horror,2026-06-30,0,0,1,0
266,Susan Martinez,18,Canada,Premium,2025-04-12,444,1.34,Documentary,2026-06-22,8,1,3,0
267,Lucas White,40,India,Standard,2025-01-09,537,8.12,Sci-Fi,2026-06-27,3,1,3,0
268,Robert Clark,34,Brazil,Premium,2025-05-07,419,2.55,Horror,2026-06-30,0,1,5,0
269,Ananya Moore,32,Brazil,Premium,2025-09-30,273,0.0,Horror,2026-06-26,4,0,2,1
270,Wei Brown,23,Brazil,Basic,2025-12-13,199,1.14,Documentary,2026-06-22,8,0,1,0
271,Elizabeth Moore,44,USA,Standard,2026-04-28,63,0.62,Action,2026-06-29,1,0,2,0
272,Michael Clark,48,India,Premium,2024-01-14,898,7.6,Sci-Fi,2026-06-30,0,0,1,0
273,Charles Moore,25,Brazil,Premium,2025-11-10,232,0.0,Documentary,2026-06-18,12,2,1,1
274,Joseph Young,30,Mexico,Standard,2025-05-19,407,1.48,Action,2026-06-30,0,1,1,0
275,Fatima White,39,Brazil,Premium,2024-07-04,726,9.01,Sci-Fi,2026-06-29,1,0,2,0
276,Jessica Clark,25,Australia,Standard,2024-12-27,550,6.23,Adventure,2026-06-19,11,2,2,0
277,Sarah Thomas,43,Japan,Basic,2026-05-04,57,0.85,Thriller,2026-06-29,1,0,1,0
278,Jennifer Moore,36,Japan,Premium,2023-10-28,976,2.16,Thriller,2026-06-17,13,0,1,0
279,Michael Lewis,19,India,Basic,2023-12-25,918,20.07,Sci-Fi,2026-06-26,4,0,1,0
280,William Miller,40,India,Standard,2024-10-21,617,5.25,Horror,2026-06-30,0,0,1,0
281,Robert Brown,29,France,Standard,2023-09-18,1016,11.37,Comedy,2026-06-30,0,0,1,0
282,Susan Hall,47,Canada,Premium,2024-12-06,571,7.89,Drama,2026-06-26,4,0,2,0
283,Richard Wilson,27,France,Premium,2026-04-06,85,1.1,Thriller,2026-06-26,4,0,2,0
284,David Taylor,33,Australia,Premium,2025-05-07,419,0.8,Horror,2026-06-29,1,1,3,1
285,Carlos Brown,18,Japan,Basic,2025-02-03,512,0.34,Comedy,2026-06-23,7,1,3,1
286,Charles Lewis,39,UK,Basic,2024-03-02,850,3.07,Comedy,2026-06-24,6,0,1,0
287,Mary Jackson,39,India,Basic,2025-02-15,500,3.56,Crime,2026-06-25,5,0,1,0
288,Joseph Wilson,21,Germany,Standard,2023-11-08,965,0.9,Thriller,2026-06-07,23,0,2,1
289,Emma Garcia,26,Japan,Premium,2025-06-11,384,1.26,Drama,2026-05-31,30,1,1,1
290,Michael Smith,47,Brazil,Basic,2026-03-25,97,0.0,Documentary,2026-04-22,69,1,2,1
291,Karen Davis,25,Brazil,Standard,2024-04-07,814,6.35,Sci-Fi,2026-06-30,0,1,1,0
292,Mary Brown,36,Australia,Basic,2025-11-07,235,1.48,Romance,2026-06-17,13,0,1,1
293,Mary Smith,23,Germany,Basic,2023-11-17,956,13.25,Sci-Fi,2026-06-29,1,0,2,0
294,Lucas Smith,29,UK,Standard,2023-07-24,1072,2.49,Romance,2026-06-30,0,1,1,0
295,Susan Wilson,27,Canada,Basic,2025-11-30,212,1.64,Documentary,2026-06-29,1,0,1,0
296,Linda Smith,26,Australia,Premium,2023-08-05,1060,0.6,Thriller,2026-06-21,9,0,1,1
297,Patricia Taylor,32,USA,Standard,2026-02-11,139,0.0,Sci-Fi,2026-04-30,61,1,1,1
298,Jennifer Miller,35,Germany,Premium,2025-09-21,282,1.15,Romance,2026-06-27,3,0,2,1
299,Susan Jackson,53,Japan,Basic,2024-10-04,634,4.88,Thriller,2026-06-25,5,0,1,0
300,Michael Thomas,34,France,Premium,2026-02-10,140,2.34,Comedy,2026-06-30,0,0,4,0
301,Jennifer Young,31,India,Standard,2024-07-04,726,1.11,Romance,2026-06-18,12,0,1,0
302,Lucas Smith,46,Australia,Standard,2023-09-23,1011,15.74,Romance,2026-06-29,1,2,3,0
303,Noah Davis,27,Japan,Premium,2025-07-12,353,0.0,Adventure,2026-06-11,19,0,2,1
304,Elizabeth Jackson,18,Japan,Premium,2025-02-06,509,2.13,Action,2026-06-28,2,0,2,1
305,Thomas Miller,58,Japan,Premium,2024-08-13,686,5.09,Comedy,2026-06-27,3,2,1,0
306,Linda Young,41,Mexico,Standard,2025-05-25,401,0.78,Crime,2026-06-21,9,0,2,1
307,Karen Walker,45,Japan,Basic,2023-11-19,954,0.96,Thriller,2026-06-10,20,1,1,0
308,Hiroshi Garcia,32,Canada,Basic,2025-09-09,294,0.0,Documentary,2026-06-29,1,1,1,0
309,Mary Jackson,27,Brazil,Standard,2023-11-14,959,6.14,Thriller,2026-06-27,3,1,1,1
310,Hiroshi Thomas,39,France,Standard,2024-06-27,733,9.94,Adventure,2026-06-30,0,0,1,0
311,Karen Martinez,28,France,Basic,2026-03-10,112,2.51,Comedy,2026-06-30,0,1,2,0
312,Olivia Lewis,36,France,Standard,2026-04-29,62,0.61,Crime,2026-06-23,7,0,1,1
313,Michael Lewis,51,Canada,Premium,2024-05-16,775,0.23,Thriller,2026-06-06,24,1,1,1
314,Thomas Anderson,40,Canada,Premium,2025-04-12,444,1.76,Thriller,2026-06-29,1,0,1,0
315,Mary Thomas,28,USA,Basic,2024-06-01,759,1.3,Thriller,2026-06-13,17,1,1,0
316,Carlos Walker,24,India,Premium,2025-08-18,316,0.0,Crime,2026-06-30,0,1,1,0
317,Robert Martinez,25,France,Standard,2025-05-18,408,0.0,Action,2026-06-30,0,0,5,0
318,Susan Lewis,51,USA,Standard,2024-06-26,734,3.16,Sci-Fi,2026-06-26,4,1,1,0
319,Carlos Johnson,34,Germany,Premium,2024-01-06,906,8.15,Drama,2026-06-27,3,1,2,0
320,Hiroshi Walker,52,India,Premium,2025-11-26,216,2.33,Sci-Fi,2026-06-26,4,0,1,1
321,Patricia Martinez,47,Brazil,Premium,2026-02-07,143,1.02,Documentary,2026-06-22,8,1,1,1
322,Mary Jackson,34,Brazil,Basic,2023-08-25,1040,8.98,Romance,2026-06-29,1,0,1,0
323,James Wilson,25,USA,Standard,2025-05-22,404,4.44,Adventure,2026-06-29,1,1,2,0
324,Linda Lewis,38,Australia,Premium,2025-06-19,376,6.66,Action,2026-06-25,5,0,1,0
325,Jennifer Jackson,34,Australia,Basic,2024-12-05,572,3.14,Adventure,2026-06-26,4,0,2,0
326,Joseph Harris,27,USA,Basic,2025-06-15,380,1.75,Documentary,2026-06-26,4,0,1,0
327,Susan Garcia,52,Brazil,Standard,2025-09-06,297,1.82,Documentary,2026-06-17,13,1,1,0
328,Carlos Harris,41,Australia,Premium,2025-05-29,397,7.78,Thriller,2026-06-20,10,1,2,0
329,Noah White,35,USA,Standard,2024-10-20,618,5.0,Horror,2026-06-20,10,0,3,0
330,Mary Davis,32,Mexico,Basic,2025-05-22,404,4.08,Sci-Fi,2026-06-25,5,0,1,0
331,Emma Garcia,36,Canada,Basic,2025-05-07,419,0.22,Romance,2026-06-27,3,0,1,0
332,Lucas Miller,28,India,Basic,2025-12-24,188,0.7,Drama,2026-05-27,34,0,1,1
333,Ananya Brown,47,India,Premium,2023-12-03,940,6.92,Documentary,2026-06-23,7,0,4,0
334,Charles Anderson,18,Mexico,Premium,2025-03-01,486,5.82,Crime,2026-06-28,2,0,4,0
335,John Garcia,39,France,Premium,2023-10-14,990,5.66,Horror,2026-06-21,9,0,3,0
336,William Hall,24,Japan,Standard,2024-07-03,727,2.04,Horror,2026-06-23,7,1,1,0
337,Elizabeth Thomas,24,Canada,Standard,2024-07-14,716,1.31,Comedy,2026-06-24,6,2,1,0
338,Richard Johnson,26,Mexico,Basic,2026-03-16,106,2.62,Fantasy,2026-06-29,1,1,1,0
339,Fatima Miller,39,Brazil,Standard,2025-04-25,431,0.0,Horror,2026-06-29,1,0,1,1
340,Susan Harris,35,UK,Standard,2024-09-06,662,4.43,Adventure,2026-06-24,6,2,2,0
341,Patricia Martinez,32,UK,Premium,2025-10-19,254,0.22,Thriller,2026-06-09,21,2,3,1
342,Robert Young,39,India,Premium,2024-09-20,648,10.08,Crime,2026-06-29,1,0,1,0
343,James Clark,42,Australia,Basic,2026-03-18,104,0.0,Thriller,2026-06-30,0,0,1,0
344,Sofia Johnson,28,India,Basic,2024-03-21,831,1.4,Sci-Fi,2026-06-23,7,1,1,0
345,Hiroshi White,21,Mexico,Standard,2024-11-04,603,4.34,Action,2026-06-30,0,0,2,0
346,Ananya Jackson,29,Mexico,Basic,2026-02-09,141,0.55,Fantasy,2026-06-30,0,0,1,0
347,Mary Davis,36,Germany,Premium,2026-03-19,103,0.32,Sci-Fi,2026-06-28,2,0,2,0
348,Lucas Smith,38,India,Premium,2024-06-02,758,3.4,Thriller,2026-06-29,1,0,4,0
349,Lucas Wilson,36,Germany,Basic,2024-06-03,757,0.75,Thriller,2026-06-24,6,2,1,0
350,John Davis,35,UK,Basic,2024-08-17,682,3.41,Comedy,2026-06-30,0,0,1,0
351,Hiroshi Davis,39,Germany,Standard,2023-09-07,1027,18.55,Crime,2026-06-27,3,0,1,0
352,Lucas Lewis,45,UK,Standard,2025-09-14,289,2.56,Crime,2026-05-26,35,1,1,1
353,Olivia Johnson,54,Australia,Premium,2025-01-19,527,0.36,Sci-Fi,2026-06-10,20,3,2,1
354,Fatima Smith,18,Australia,Standard,2024-07-31,699,7.4,Crime,2026-06-27,3,0,1,0
355,Thomas Jackson,33,Japan,Premium,2024-12-03,574,0.0,Horror,2026-06-29,1,0,2,0
356,Wei Taylor,29,India,Premium,2024-11-17,590,4.44,Thriller,2026-06-07,23,0,4,1
357,Robert Taylor,50,France,Basic,2024-05-27,764,3.72,Sci-Fi,2026-05-30,31,0,1,1
358,Karen Jackson,59,Germany,Basic,2024-10-21,617,4.05,Fantasy,2026-06-25,5,0,1,0
359,Elizabeth Jackson,35,Mexico,Standard,2025-08-15,319,2.02,Comedy,2026-06-29,1,1,1,0
360,Olivia Lewis,39,Brazil,Basic,2023-11-19,954,3.0,Documentary,2026-06-24,6,2,1,1
361,James Garcia,69,India,Premium,2024-07-09,721,4.23,Crime,2026-06-29,1,1,1,0
362,Karen Moore,50,Brazil,Basic,2025-07-26,339,3.42,Documentary,2026-06-09,21,0,1,0
363,William Brown,47,Mexico,Basic,2025-07-02,363,0.63,Sci-Fi,2026-06-17,13,1,1,1
364,Sofia Young,39,Japan,Premium,2026-03-02,120,0.98,Adventure,2026-06-29,1,1,1,0
365,Jessica Young,61,France,Premium,2026-03-27,95,0.81,Comedy,2026-05-30,31,1,3,1
366,Noah Moore,34,Japan,Standard,2026-02-08,142,0.0,Romance,2026-06-13,17,1,2,1
367,James Smith,29,Japan,Basic,2024-03-23,829,3.87,Crime,2026-06-24,6,2,1,1
368,Linda Walker,47,Brazil,Basic,2025-07-04,361,1.28,Documentary,2026-06-27,3,0,1,0
369,Ananya Jackson,19,Canada,Basic,2024-09-03,665,0.3,Action,2026-05-12,49,0,1,1
370,Barbara Clark,23,India,Standard,2024-07-03,727,10.36,Adventure,2026-06-30,0,0,1,0
371,John Anderson,39,USA,Basic,2024-06-16,744,4.91,Thriller,2026-06-27,3,1,1,0
372,William Davis,30,UK,Premium,2024-08-05,694,0.58,Action,2026-06-26,4,3,2,0
373,Jessica Smith,31,Mexico,Premium,2024-11-01,606,1.96,Drama,2026-06-21,9,0,1,0
374,Noah Young,34,India,Basic,2024-12-30,547,2.94,Comedy,2026-06-18,12,1,1,0
375,Sofia Wilson,49,USA,Standard,2024-01-06,906,2.6,Adventure,2026-06-30,0,0,1,0
376,Karen Young,18,Brazil,Premium,2023-11-30,943,17.78,Sci-Fi,2026-06-30,0,0,1,0
377,Patricia Harris,35,India,Basic,2026-03-30,92,0.0,Crime,2026-06-29,1,3,3,1
378,Emma Brown,56,India,Standard,2025-11-27,215,0.0,Drama,2026-06-28,2,3,1,1
379,Susan Clark,39,France,Premium,2026-05-26,35,0.0,Crime,2026-06-30,0,0,1,0
380,Jessica Harris,32,France,Standard,2025-02-23,492,16.5,Fantasy,2026-06-26,4,0,1,0
381,Sarah Brown,33,Brazil,Premium,2024-01-18,894,4.79,Sci-Fi,2026-06-27,3,0,1,0
382,Joseph Clark,64,Germany,Basic,2025-10-01,272,0.32,Adventure,2026-06-28,2,0,1,1
383,Carlos Smith,40,UK,Standard,2024-11-17,590,0.07,Adventure,2026-06-11,19,1,1,1
384,John Hall,41,Brazil,Premium,2026-02-18,132,0.0,Documentary,2026-06-30,0,0,1,0
385,Charles Smith,46,USA,Premium,2024-08-20,679,0.91,Thriller,2026-06-19,11,1,1,0
386,Sofia Garcia,43,India,Standard,2023-12-20,923,22.56,Documentary,2026-06-28,2,0,1,0
387,Barbara Taylor,26,India,Premium,2025-08-25,309,3.72,Romance,2026-06-29,1,0,1,0
388,James Brown,49,France,Standard,2026-04-02,89,0.25,Crime,2026-06-22,8,0,1,1
389,Thomas Martinez,34,Mexico,Basic,2026-01-27,154,0.49,Romance,2026-06-19,11,0,1,0
390,Jennifer Walker,45,Brazil,Standard,2025-11-16,226,0.0,Thriller,2026-06-21,9,0,2,1
391,Elizabeth Harris,34,Japan,Premium,2023-09-22,1012,4.06,Horror,2026-06-30,0,0,1,0
392,Susan Thomas,18,India,Basic,2026-04-15,76,0.0,Crime,2026-06-25,5,0,1,0
393,Karen Jackson,33,Australia,Standard,2024-08-25,674,4.97,Horror,2026-06-29,1,1,1,0
394,Olivia Thomas,44,Canada,Standard,2024-05-05,786,2.39,Thriller,2026-06-25,5,0,2,1
395,Wei Martinez,26,USA,Basic,2024-04-22,799,4.12,Action,2026-06-22,8,1,1,0
396,Mary Smith,29,Japan,Premium,2025-03-13,474,0.0,Adventure,2026-05-26,35,2,1,1
397,Ananya Wilson,29,Australia,Basic,2025-04-03,453,0.0,Sci-Fi,2026-06-24,6,0,1,1
398,Linda Garcia,40,Mexico,Standard,2025-12-16,196,0.0,Fantasy,2026-06-09,21,0,1,0
399,Robert Moore,43,USA,Basic,2024-12-02,575,2.45,Sci-Fi,2026-06-30,0,0,2,0
400,Michael Anderson,38,Australia,Basic,2025-05-20,406,2.64,Drama,2026-06-29,1,1,1,0
401,Fatima Smith,31,UK,Basic,2025-12-04,208,3.19,Crime,2026-06-30,0,0,2,0
402,David Garcia,28,Germany,Premium,2023-09-28,1006,17.66,Documentary,2026-06-28,2,0,2,0
403,Wei Harris,36,France,Premium,2025-01-31,515,1.37,Adventure,2026-06-25,5,0,1,0
404,Michael Jackson,56,USA,Basic,2024-09-03,665,0.0,Comedy,2026-06-29,1,0,2,0
405,William Clark,32,Brazil,Basic,2025-04-10,446,4.15,Thriller,2026-06-28,2,0,2,0
406,Emma Walker,50,Mexico,Premium,2023-10-03,1001,8.18,Sci-Fi,2026-06-28,2,1,2,0
407,Wei Lewis,27,Germany,Premium,2026-02-25,125,1.22,Adventure,2026-06-26,4,1,2,1
408,Jessica Miller,27,USA,Premium,2024-11-09,598,5.01,Documentary,2026-06-28,2,0,2,0
409,Jennifer Lewis,18,Germany,Standard,2023-12-08,935,4.93,Adventure,2026-06-30,0,0,2,0
410,David Taylor,44,India,Premium,2025-12-21,191,1.52,Documentary,2026-06-28,2,1,3,0
411,Emma Smith,32,Brazil,Standard,2024-03-06,846,0.0,Crime,2026-06-09,21,1,1,1
412,Patricia Hall,32,France,Standard,2023-11-13,960,11.93,Documentary,2026-06-30,0,0,2,0
413,Wei Lewis,48,Germany,Basic,2025-07-31,334,0.17,Sci-Fi,2026-06-05,25,0,2,1
414,Hiroshi Jackson,31,France,Premium,2025-11-27,215,0.0,Drama,2026-05-23,38,1,1,1
415,Robert Wilson,44,UK,Premium,2024-08-26,673,4.56,Comedy,2026-06-26,4,0,1,0
416,James Miller,47,UK,Basic,2024-11-16,591,4.28,Thriller,2026-06-29,1,0,1,1
417,Hiroshi Thomas,37,Germany,Premium,2025-02-21,494,3.13,Adventure,2026-06-29,1,0,2,0
418,Jessica White,24,Brazil,Premium,2024-06-14,746,2.02,Drama,2026-06-02,28,0,2,1
419,Susan Davis,32,India,Premium,2026-02-04,146,0.45,Crime,2026-06-13,17,0,3,1
420,Sofia Lewis,41,Brazil,Basic,2024-01-13,899,0.4,Crime,2026-06-27,3,1,1,0
421,Joseph Anderson,28,Mexico,Standard,2025-08-12,322,0.55,Documentary,2026-06-30,0,1,1,1
422,Wei Harris,52,Germany,Standard,2025-08-19,315,10.11,Documentary,2026-06-30,0,1,3,0
423,Richard Taylor,35,Canada,Standard,2025-09-09,294,0.78,Adventure,2026-06-27,3,1,2,0
424,James Garcia,29,France,Basic,2023-07-06,1090,7.68,Fantasy,2026-06-30,0,0,1,0
425,Joseph Johnson,32,Canada,Standard,2025-04-26,430,3.93,Romance,2026-06-30,0,0,2,0
426,Mary White,41,Canada,Standard,2024-09-09,659,1.22,Documentary,2026-06-30,0,0,1,0
427,Wei Hall,26,Brazil,Basic,2024-07-04,726,3.76,Adventure,2026-06-22,8,0,1,0
428,David Smith,25,UK,Basic,2023-06-27,1099,4.69,Documentary,2026-06-30,0,0,1,0
429,Wei Clark,53,Germany,Standard,2026-04-07,84,2.09,Documentary,2026-06-30,0,0,3,1
430,Jessica White,42,Japan,Premium,2025-08-28,306,0.64,Sci-Fi,2026-06-22,8,1,3,1
431,Barbara Anderson,39,UK,Basic,2023-11-30,943,17.32,Fantasy,2026-06-30,0,0,1,0
432,Susan Hall,23,India,Standard,2024-05-23,768,1.88,Horror,2026-06-20,10,2,2,1
433,Hiroshi Anderson,54,Mexico,Premium,2023-07-30,1066,13.29,Comedy,2026-06-28,2,1,1,0
434,Olivia Walker,34,USA,Standard,2023-11-19,954,6.93,Crime,2026-06-29,1,0,2,0
435,William Anderson,48,Australia,Standard,2026-02-21,129,1.68,Crime,2026-06-23,7,0,1,1
436,Patricia Jackson,44,USA,Basic,2023-11-17,956,4.11,Fantasy,2026-06-18,12,1,1,0
437,Patricia Davis,52,Japan,Premium,2025-03-17,470,1.95,Sci-Fi,2026-06-15,15,1,1,1
438,James Brown,27,Brazil,Standard,2023-10-01,1003,6.91,Drama,2026-06-30,0,0,1,0
439,Sarah Brown,35,Brazil,Basic,2024-02-04,877,12.73,Horror,2026-06-28,2,1,1,0
440,Michael Harris,23,India,Standard,2025-06-03,392,0.35,Documentary,2026-05-08,53,0,1,1
441,Olivia Jackson,31,India,Standard,2024-06-14,746,2.23,Fantasy,2026-06-25,5,0,3,0
442,Robert Lewis,34,Germany,Basic,2023-12-04,939,14.1,Romance,2026-06-30,0,0,1,0
443,Barbara Brown,50,USA,Standard,2025-06-22,373,0.0,Sci-Fi,2026-06-28,2,0,2,0
444,Karen Smith,27,India,Standard,2023-10-25,979,3.91,Sci-Fi,2026-06-30,0,0,3,0
445,Mary Johnson,46,Japan,Premium,2023-10-20,984,7.66,Crime,2026-06-25,5,0,1,0
446,Thomas Hall,31,India,Standard,2025-09-23,280,8.28,Horror,2026-06-30,0,0,1,0
447,Charles Anderson,31,India,Basic,2025-12-14,198,4.04,Fantasy,2026-06-29,1,0,4,0
448,Barbara Martinez,23,Australia,Standard,2025-04-21,435,2.38,Action,2026-06-09,21,0,1,0
449,Hiroshi Miller,33,UK,Premium,2024-09-20,648,13.54,Romance,2026-06-28,2,1,1,0
450,Fatima Wilson,21,Canada,Standard,2025-06-10,385,2.12,Drama,2026-06-25,5,0,1,0
451,Charles Miller,18,Germany,Standard,2024-11-15,592,1.16,Thriller,2026-06-24,6,0,3,1
452,Lucas Garcia,27,Canada,Basic,2025-03-15,472,2.78,Documentary,2026-06-27,3,1,1,0
453,Joseph Taylor,23,Germany,Standard,2024-01-05,907,4.81,Action,2026-06-27,3,0,2,0
454,Thomas Brown,41,USA,Premium,2025-05-17,409,2.88,Thriller,2026-06-12,18,1,3,0
455,Sofia Davis,33,Canada,Basic,2025-04-25,431,1.36,Documentary,2026-06-25,5,1,1,0
456,Robert Taylor,27,Mexico,Standard,2025-03-22,465,3.96,Sci-Fi,2026-06-26,4,1,2,0
457,Jennifer Jackson,41,Japan,Basic,2025-07-30,335,0.62,Romance,2026-06-30,0,0,1,0
458,Olivia Wilson,18,USA,Premium,2024-06-26,734,4.36,Drama,2026-06-30,0,0,1,0
459,Charles Miller,46,Japan,Standard,2024-03-26,826,3.33,Romance,2026-06-28,2,1,1,0
460,Karen Davis,43,Canada,Premium,2023-07-14,1082,3.06,Thriller,2026-06-25,5,1,1,0
461,Richard Moore,61,USA,Premium,2025-10-28,245,2.45,Action,2026-06-17,13,1,1,0
462,Elizabeth Moore,44,UK,Basic,2025-10-13,260,1.0,Thriller,2026-06-25,5,0,1,1
463,Jessica White,23,Canada,Standard,2026-04-15,76,0.0,Crime,2026-06-14,16,0,1,1
464,Jessica Hall,23,France,Basic,2026-05-04,57,1.62,Documentary,2026-06-29,1,0,1,0
465,Noah Harris,26,Japan,Standard,2023-08-11,1054,0.0,Adventure,2026-06-12,18,2,1,0
466,Robert Smith,19,Canada,Premium,2026-01-19,162,1.59,Comedy,2026-06-26,4,1,2,0
467,Carlos Garcia,41,Brazil,Premium,2024-03-25,827,8.16,Adventure,2026-06-30,0,1,4,0
468,William Harris,38,USA,Premium,2024-09-02,666,9.08,Horror,2026-06-30,0,0,1,0
469,Emma Smith,34,India,Premium,2025-07-05,360,2.57,Action,2026-06-28,2,0,5,0
470,Wei Hall,34,Canada,Standard,2024-12-19,558,3.44,Thriller,2026-06-21,9,1,3,0
471,Patricia Walker,52,Germany,Premium,2024-07-24,706,3.9,Romance,2026-06-30,0,0,2,0
472,Sarah Anderson,28,Japan,Basic,2025-04-03,453,3.05,Documentary,2026-06-29,1,0,2,0
473,Noah Garcia,51,Australia,Basic,2024-10-08,630,4.94,Documentary,2026-06-24,6,1,2,0
474,Elizabeth Young,38,Mexico,Standard,2024-07-27,703,1.96,Documentary,2026-06-19,11,0,1,0
475,Emma Garcia,36,Japan,Premium,2024-11-23,584,7.78,Horror,2026-06-29,1,0,5,0
476,Carlos Smith,45,Australia,Basic,2026-04-04,87,1.47,Romance,2026-06-27,3,1,1,0
477,Barbara Thomas,43,India,Basic,2026-05-02,59,0.0,Comedy,2026-05-14,47,1,1,1
478,Sarah Miller,31,Canada,Standard,2025-09-05,298,3.2,Crime,2026-06-28,2,0,1,0
479,Robert Thomas,59,India,Basic,2024-07-31,699,6.7,Thriller,2026-06-29,1,1,1,1
480,Noah Young,36,USA,Standard,2023-08-06,1059,2.02,Fantasy,2026-06-18,12,0,1,1
481,Richard Martinez,25,Mexico,Standard,2026-01-18,163,0.0,Horror,2026-06-26,4,0,1,1
482,William Smith,36,USA,Standard,2026-03-26,96,0.0,Documentary,2026-06-29,1,1,2,1
483,Fatima Wilson,36,Canada,Basic,2025-01-22,524,2.11,Crime,2026-06-23,7,2,1,0
484,Hiroshi Johnson,35,Japan,Basic,2024-03-25,827,2.98,Romance,2026-06-16,14,0,3,1
485,Joseph Garcia,31,Brazil,Basic,2025-06-07,388,0.0,Drama,2026-06-29,1,0,1,0
486,Mary Young,32,Germany,Standard,2024-07-14,716,1.18,Horror,2026-06-13,17,2,3,1
487,Michael Garcia,25,Australia,Standard,2024-07-03,727,6.25,Action,2026-06-14,16,1,2,0
488,Elizabeth Young,55,France,Standard,2025-02-03,512,0.0,Sci-Fi,2026-06-29,1,0,1,1
489,Wei Lewis,18,Canada,Standard,2025-12-15,197,0.0,Horror,2026-06-27,3,0,2,1
490,Wei Davis,37,Germany,Standard,2024-08-27,672,1.92,Sci-Fi,2026-06-22,8,2,2,0
491,Sarah Wilson,30,Mexico,Standard,2025-02-05,510,4.6,Comedy,2026-06-25,5,0,1,1
492,James Johnson,38,France,Standard,2024-12-08,569,1.17,Romance,2026-06-29,1,0,1,0
493,Olivia Young,40,Australia,Basic,2023-09-18,1016,1.67,Romance,2026-06-22,8,1,1,0
494,Linda Jackson,31,Mexico,Basic,2025-06-18,377,0.6,Documentary,2026-06-30,0,0,1,0
495,Noah Jackson,40,Germany,Premium,2026-01-12,169,0.4,Action,2026-06-29,1,0,1,0
496,Charles Young,51,Australia,Standard,2025-03-27,460,2.12,Action,2026-06-24,6,1,3,1
497,Ananya Walker,25,Mexico,Basic,2024-04-26,795,0.05,Crime,2026-05-22,39,0,1,1
498,Patricia Harris,41,Japan,Basic,2026-05-03,58,1.27,Romance,2026-06-29,1,0,1,0
499,Barbara Clark,44,Brazil,Premium,2024-08-21,678,3.51,Documentary,2026-06-12,18,0,3,1
500,Susan Harris,39,USA,Premium,2023-07-10,1086,5.68,Crime,2026-06-24,6,1,4,0
501,Emma Walker,24,Germany,Basic,2024-04-30,791,3.74,Thriller,2026-06-29,1,0,1,0
502,Mary Young,27,UK,Standard,2025-06-23,372,2.57,Thriller,2026-06-29,1,2,1,0
503,Hiroshi Miller,20,Canada,Standard,2025-04-07,449,1.27,Drama,2026-06-27,3,1,1,0
504,Emma Johnson,33,UK,Premium,2023-09-27,1007,2.45,Thriller,2026-06-15,15,0,1,1
505,Robert Thomas,18,Japan,Premium,2024-07-09,721,6.3,Sci-Fi,2026-06-19,11,2,4,0
506,Fatima Clark,26,Australia,Standard,2026-01-16,165,0.94,Thriller,2026-06-25,5,0,1,1
507,Lucas Martinez,28,Australia,Standard,2023-07-28,1068,0.92,Drama,2026-06-30,0,0,2,0
508,Olivia Wilson,41,UK,Basic,2025-02-27,488,3.94,Action,2026-06-29,1,1,1,0
509,Karen Young,37,UK,Basic,2024-12-25,552,3.91,Drama,2026-06-27,3,0,1,0
510,Thomas Martinez,42,Japan,Standard,2025-06-02,393,1.27,Action,2026-06-27,3,0,1,0
511,Sarah Smith,51,Brazil,Standard,2024-12-24,553,6.52,Action,2026-06-30,0,0,2,0
512,Carlos Anderson,37,Germany,Basic,2025-11-15,227,0.39,Romance,2026-06-18,12,2,3,1
513,John Young,32,USA,Standard,2023-08-11,1054,4.81,Sci-Fi,2026-06-18,12,0,1,0
514,Fatima Anderson,49,Canada,Basic,2024-10-21,617,1.62,Romance,2026-06-21,9,0,1,0
515,Hiroshi Walker,24,Canada,Premium,2023-11-28,945,0.24,Crime,2026-06-30,0,3,2,0
516,Noah Harris,36,USA,Standard,2024-09-23,645,0.59,Action,2026-06-15,15,1,3,0
517,Susan Brown,35,Japan,Basic,2026-02-17,133,0.0,Romance,2026-06-20,10,0,1,1
518,Robert Davis,20,India,Premium,2024-08-28,671,7.85,Sci-Fi,2026-06-30,0,1,1,0
519,John Taylor,31,Mexico,Basic,2025-05-14,412,3.54,Adventure,2026-06-28,2,1,1,0
520,Karen Clark,41,Japan,Standard,2024-07-13,717,5.13,Documentary,2026-06-28,2,0,1,0
521,Noah Garcia,42,Japan,Premium,2024-11-01,606,11.28,Documentary,2026-06-29,1,0,2,0
522,Noah Wilson,30,India,Basic,2026-05-28,33,0.0,Fantasy,2026-06-18,12,1,1,1
523,Barbara Anderson,25,Germany,Standard,2024-11-20,587,3.84,Horror,2026-06-25,5,1,3,0
524,Linda Lewis,28,Germany,Basic,2026-05-11,50,0.0,Thriller,2026-06-10,20,2,2,1
525,Karen Taylor,35,India,Standard,2026-05-06,55,0.0,Drama,2026-06-27,3,0,4,0
526,Charles Harris,49,UK,Basic,2024-10-25,613,6.96,Thriller,2026-06-30,0,0,2,0
527,Mary Thomas,33,Australia,Standard,2025-05-20,406,0.0,Comedy,2026-06-28,2,0,2,1
528,Patricia Clark,41,Brazil,Standard,2026-02-27,123,0.0,Sci-Fi,2026-06-21,9,1,1,0
529,Noah White,37,France,Standard,2025-04-16,440,4.15,Adventure,2026-06-30,0,0,1,0
